data,date
0.075,2016/7/1 0:11
0.065,2016/7/1 0:11
0.05,2016/7/1 0:11
0.035,2016/7/1 0:11
0.025,2016/7/1 0:12
0.015,2016/7/1 0:12
0.005,2016/7/1 0:12
0,2016/7/1 0:12
0,2016/7/1 0:12
0,2016/7/1 0:12
0,2016/7/1 0:12
0,2016/7/1 0:12
-0.005,2016/7/1 0:12
-0.01,2016/7/1 0:12
-0.02,2016/7/1 0:12
-0.025,2016/7/1 0:12
-0.035,2016/7/1 0:12
-0.04,2016/7/1 0:12
-0.045,2016/7/1 0:12
-0.045,2016/7/1 0:12
-0.04,2016/7/1 0:12
-0.04,2016/7/1 0:12
-0.035,2016/7/1 0:12
-0.035,2016/7/1 0:12
-0.035,2016/7/1 0:12
-0.035,2016/7/1 0:12
-0.04,2016/7/1 0:12
-0.045,2016/7/1 0:12
-0.05,2016/7/1 0:12
-0.055,2016/7/1 0:12
-0.055,2016/7/1 0:12
-0.055,2016/7/1 0:12
-0.055,2016/7/1 0:12
-0.05,2016/7/1 0:12
-0.05,2016/7/1 0:12
-0.045,2016/7/1 0:12
-0.04,2016/7/1 0:12
-0.04,2016/7/1 0:12
-0.04,2016/7/1 0:12
-0.035,2016/7/1 0:12
-0.035,2016/7/1 0:12
-0.035,2016/7/1 0:12
-0.035,2016/7/1 0:12
-0.035,2016/7/1 0:12
-0.03,2016/7/1 0:12
-0.03,2016/7/1 0:12
-0.03,2016/7/1 0:12
-0.03,2016/7/1 0:12
-0.025,2016/7/1 0:12
-0.025,2016/7/1 0:12
-0.025,2016/7/1 0:12
-0.025,2016/7/1 0:12
-0.02,2016/7/1 0:12
-0.015,2016/7/1 0:12
-0.015,2016/7/1 0:12
-0.01,2016/7/1 0:12
-0.005,2016/7/1 0:12
-0.005,2016/7/1 0:12
0,2016/7/1 0:12
-0.005,2016/7/1 0:12
-0.005,2016/7/1 0:12
-0.01,2016/7/1 0:12
-0.015,2016/7/1 0:12
-0.02,2016/7/1 0:12
-0.025,2016/7/1 0:13
-0.02,2016/7/1 0:13
