data,date
80.48306166,2016/7/1 00:08:06
80.45695919,2016/7/1 00:08:07
80.44126,2016/7/1 00:08:08
80.43767895,2016/7/1 00:08:09
80.41301484,2016/7/1 00:08:10
80.38223776,2016/7/1 00:08:11
80.37387523,2016/7/1 00:08:12
80.35601157,2016/7/1 00:08:13
80.33766982,2016/7/1 00:08:14
80.31853854,2016/7/1 00:08:15
80.30617593,2016/7/1 00:08:16
80.30627364,2016/7/1 00:08:17
80.30766972,2016/7/1 00:08:18
80.29553581,2016/7/1 00:08:19
80.26820865,2016/7/1 00:08:20
80.24936436,2016/7/1 00:08:21
80.21872502,2016/7/1 00:08:22
80.18453705,2016/7/1 00:08:23
80.16066922,2016/7/1 00:08:24
80.1083068,2016/7/1 00:08:25
80.05416852,2016/7/1 00:08:26
80.02022292,2016/7/1 00:08:27
79.98242973,2016/7/1 00:08:28
79.93826449,2016/7/1 00:08:29
79.87372558,2016/7/1 00:08:30
79.83360325,2016/7/1 00:08:31
79.80991258,2016/7/1 00:08:32
79.77748128,2016/7/1 00:08:33
79.73736614,2016/7/1 00:08:34
79.67763506,2016/7/1 00:08:35
79.63868249,2016/7/1 00:08:36
79.59748125,2016/7/1 00:08:37
79.54741589,2016/7/1 00:08:38
79.50132308,2016/7/1 00:08:39
79.45017418,2016/7/1 00:08:40
79.41795308,2016/7/1 00:08:41
79.42472179,2016/7/1 00:08:42
79.45277805,2016/7/1 00:08:43
79.47151908,2016/7/1 00:08:44
79.46153294,2016/7/1 00:08:45
79.45091767,2016/7/1 00:08:46
79.43207492,2016/7/1 00:08:47
79.40542532,2016/7/1 00:08:48
79.37464557,2016/7/1 00:08:49
79.32698013,2016/7/1 00:08:50
79.29282708,2016/7/1 00:08:51
79.28074602,2016/7/1 00:08:52
79.26343505,2016/7/1 00:08:53
79.2467271,2016/7/1 00:08:54
79.22287088,2016/7/1 00:08:55
79.19448426,2016/7/1 00:08:56
79.17177814,2016/7/1 00:08:57
79.1538443,2016/7/1 00:08:58
79.14997088,2016/7/1 00:08:59
79.15658824,2016/7/1 00:09:00
79.15404538,2016/7/1 00:09:01
79.13903253,2016/7/1 00:09:02
79.1291119,2016/7/1 00:09:03
79.09576441,2016/7/1 00:09:04
79.06198946,2016/7/1 00:09:05
79.04623136,2016/7/1 00:09:06
79.03213877,2016/7/1 00:09:07
79.01454525,2016/7/1 00:09:08
79.00025801,2016/7/1 00:09:09
78.95183352,2016/7/1 00:09:10
78.90091395,2016/7/1 00:09:11
78.86746256,2016/7/1 00:09:12
78.8417495,2016/7/1 00:09:13
78.81825006,2016/7/1 00:09:14
78.79765823,2016/7/1 00:09:15
78.7663439,2016/7/1 00:09:16
78.7383063,2016/7/1 00:09:17
78.71170647,2016/7/1 00:09:18
78.67525476,2016/7/1 00:09:19
78.64804577,2016/7/1 00:09:20
78.61917148,2016/7/1 00:09:21
78.59273063,2016/7/1 00:09:22
78.56170986,2016/7/1 00:09:23
78.53100466,2016/7/1 00:09:24
78.49817553,2016/7/1 00:09:25
78.4733549,2016/7/1 00:09:26
78.434889,2016/7/1 00:09:27
78.39929494,2016/7/1 00:09:28
78.36430981,2016/7/1 00:09:29
78.33858712,2016/7/1 00:09:30
78.3455866,2016/7/1 00:09:31
78.3276263,2016/7/1 00:09:32
78.31657063,2016/7/1 00:09:33
78.28572002,2016/7/1 00:09:34
78.25616471,2016/7/1 00:09:35
78.23047328,2016/7/1 00:09:36
78.18631597,2016/7/1 00:09:37
78.14266928,2016/7/1 00:09:38
78.1065106,2016/7/1 00:09:39
78.0769511,2016/7/1 00:09:40
78.04358198,2016/7/1 00:09:41
78.01503611,2016/7/1 00:09:42
77.99769914,2016/7/1 00:09:43
77.98615187,2016/7/1 00:09:44
77.9714135,2016/7/1 00:09:45
77.95388383,2016/7/1 00:09:46
77.93914791,2016/7/1 00:09:47
77.93823233,2016/7/1 00:09:48
77.94743867,2016/7/1 00:09:49
77.950292,2016/7/1 00:09:50
77.96105992,2016/7/1 00:09:51
77.95156066,2016/7/1 00:09:52
77.96471381,2016/7/1 00:09:53
77.95320394,2016/7/1 00:09:54
77.93980925,2016/7/1 00:09:55
77.92824802,2016/7/1 00:09:56
77.91612726,2016/7/1 00:09:57
77.89878524,2016/7/1 00:09:58
77.88152798,2016/7/1 00:09:59
77.85236409,2016/7/1 00:10:00
77.86081717,2016/7/1 00:10:01
77.90699751,2016/7/1 00:10:02
77.97561005,2016/7/1 00:10:03
78.07261112,2016/7/1 00:10:04
78.27230771,2016/7/1 00:10:05
78.43347216,2016/7/1 00:10:06
78.50342083,2016/7/1 00:10:07
78.54856434,2016/7/1 00:10:08
78.60964025,2016/7/1 00:10:09
78.65942814,2016/7/1 00:10:10
78.70193238,2016/7/1 00:10:11
78.7793185,2016/7/1 00:10:12
